,sn,name,mjd,flux,fluxerr,magsys,exptime,valid,lc,band,mag_sky,seeing,zp
1014,4463,4463,57807.359375,8044.34884777746,89.34604103286051,AB,NaN,1,305,hsc::g,NaN,NaN,32.53818130493164
1015,4463,4463,57834.3046875,2570.6478061733733,59.57995122799601,AB,NaN,1,305,hsc::g,NaN,NaN,32.53818130493164
1016,4463,4463,57833.40234375,2670.133623776875,281.73769256385435,AB,NaN,1,304,hsc::Y,NaN,NaN,31.57840919494629
1017,4463,4463,57833.375,1983.6474032264478,92.6485852962889,AB,NaN,1,304,hsc::Y,NaN,NaN,31.57840919494629
1018,4463,4463,57816.46875,19617.98045207768,109.60603279309228,AB,NaN,1,306,hsc::i2,NaN,NaN,32.77840805053711
1019,4463,4463,57834.43359375,5037.611351699897,69.32113953182929,AB,NaN,1,308,hsc::z,NaN,NaN,31.978408813476562
1020,4463,4463,57816.30859375,8125.108421923171,83.16861356509698,AB,NaN,1,308,hsc::z,NaN,NaN,31.978408813476562
1021,4463,4463,57818.51171875,15632.44626691808,89.51117355239435,AB,NaN,1,307,hsc::r2,NaN,NaN,32.53818130493164
1022,4463,4463,57809.421875,16910.165232157808,241.9842945006638,AB,NaN,1,306,hsc::i2,NaN,NaN,32.77840805053711
1023,4464,4464,57842.27734375,595.7247289013864,114.78293787495308,AB,NaN,1,310,hsc::i2,NaN,NaN,32.89280319213867
1024,4464,4464,57834.44140625,753.961270656573,76.95697536036779,AB,NaN,1,311,hsc::z,NaN,NaN,31.978408813476562
1025,4464,4464,57834.42578125,836.9677702746275,76.90647996041281,AB,NaN,1,311,hsc::z,NaN,NaN,32.092803955078125
1026,4464,4464,57805.36328125,446.4632230914352,70.95343795973825,AB,NaN,1,311,hsc::z,NaN,NaN,32.092803955078125
1027,4464,4464,57833.36328125,856.9061912992588,144.95645621775878,AB,NaN,1,309,hsc::Y,NaN,NaN,31.69280242919922
1028,4464,4464,57833.37109375,576.3851371368573,86.5323869627018,AB,NaN,1,309,hsc::Y,NaN,NaN,31.69280242919922
1029,4464,4464,57816.46484375,852.1371710034788,149.31052303910857,AB,NaN,1,310,hsc::i2,NaN,NaN,32.89280319213867
1030,4464,4464,57834.4296875,895.0676069343613,70.89909925385469,AB,NaN,1,311,hsc::z,NaN,NaN,32.092803955078125
1031,4464,4464,57842.2734375,563.3277214647784,102.07174941501927,AB,NaN,1,310,hsc::i2,NaN,NaN,32.89280319213867
1032,4464,4464,57835.2578125,796.9873228000489,126.7673608332819,AB,NaN,1,310,hsc::i2,NaN,NaN,32.89280319213867
1033,4464,4464,57834.421875,912.546797734653,102.29150519820412,AB,NaN,1,311,hsc::z,NaN,NaN,32.092803955078125
1034,4464,4464,57816.31640625,755.4202538496174,75.53646594983117,AB,NaN,1,311,hsc::z,NaN,NaN,31.978408813476562
1035,4468,4468,57872.2578125,1017.5696988438547,105.10232902925823,AB,NaN,1,314,hsc::z,NaN,NaN,32.092803955078125
1036,4468,4468,57872.25,1368.401259067056,158.702077898506,AB,NaN,1,314,hsc::z,NaN,NaN,32.092803955078125
1037,4468,4468,57872.26171875,1187.6659990652213,95.40006679479583,AB,NaN,1,314,hsc::z,NaN,NaN,32.092803955078125
1038,4468,4468,57866.359375,509.0510700256122,94.55456244178986,AB,NaN,1,314,hsc::z,NaN,NaN,32.092803955078125
1039,4468,4468,57872.26953125,1116.3915378452643,137.34047749975556,AB,NaN,1,314,hsc::z,NaN,NaN,32.092803955078125
1040,4468,4468,57872.2734375,1147.1793425529559,184.67226534637348,AB,NaN,1,314,hsc::z,NaN,NaN,32.092803955078125
1041,4468,4468,57869.26171875,2016.368085517514,164.07495019192217,AB,NaN,1,313,hsc::i2,NaN,NaN,32.89280319213867
1042,4468,4468,57872.25390625,1072.5602563453251,157.96089320486576,AB,NaN,1,314,hsc::z,NaN,NaN,32.092803955078125
1043,4468,4468,57869.328125,585.1334414900925,82.09936465750094,AB,NaN,1,312,hsc::g,NaN,NaN,33.092803955078125
1044,4468,4468,57872.265625,1023.6026143699906,105.11559007172531,AB,NaN,1,314,hsc::z,NaN,NaN,32.092803955078125
1045,4481,4481,57835.2578125,737.9095252454656,126.62255830616527,AB,NaN,1,316,hsc::i2,NaN,NaN,32.89280319213867
1046,4481,4481,57809.41796875,1990.316711294101,197.98493199371077,AB,NaN,1,316,hsc::i2,NaN,NaN,32.89280319213867
1047,4481,4481,57805.35546875,1365.6542559561394,110.45716907978691,AB,NaN,1,317,hsc::z,NaN,NaN,32.092803955078125
1048,4481,4481,57805.359375,1132.1127640469742,131.654183402663,AB,NaN,1,317,hsc::z,NaN,NaN,32.092803955078125
1049,4481,4481,57805.36328125,1322.0462454508415,72.72066350345683,AB,NaN,1,317,hsc::z,NaN,NaN,32.092803955078125
1050,4481,4481,57816.30859375,1189.2096064928621,69.34280064937619,AB,NaN,1,317,hsc::z,NaN,NaN,31.978408813476562
1051,4481,4481,57834.421875,664.4590040738376,102.15230416458871,AB,NaN,1,317,hsc::z,NaN,NaN,32.092803955078125
1052,4481,4481,57834.42578125,785.8494717074753,76.72107417595124,AB,NaN,1,317,hsc::z,NaN,NaN,32.092803955078125
1053,4481,4481,57834.4296875,902.7312998904197,70.69776669111526,AB,NaN,1,317,hsc::z,NaN,NaN,32.092803955078125
1054,4481,4481,57816.46484375,1406.1542066257034,149.7855657445137,AB,NaN,1,316,hsc::i2,NaN,NaN,32.89280319213867
1055,4481,4481,57816.46875,1276.1774668818828,80.35346005693881,AB,NaN,1,316,hsc::i2,NaN,NaN,32.77840805053711
1056,4481,4481,57811.40625,902.6726231446378,159.24016755130904,AB,NaN,1,315,hsc::Y,NaN,NaN,31.69280242919922
1057,4481,4481,57833.37109375,729.1186134385296,86.378786301392,AB,NaN,1,315,hsc::Y,NaN,NaN,31.69280242919922
1058,4481,4481,57833.375,652.5361342351517,89.79308080287518,AB,NaN,1,315,hsc::Y,NaN,NaN,31.57840919494629
1059,4510,4510,58849.328125,837.3457681616242,128.92907959408495,AB,NaN,1,318,hsc::Y,NaN,NaN,31.69280242919922
1060,4510,4510,58837.33203125,1511.0177274646028,122.95731731773306,AB,NaN,1,321,hsc::z,NaN,NaN,32.092803955078125
1061,4510,4510,58814.23828125,1816.9825394623426,138.98828498990187,AB,NaN,1,321,hsc::z,NaN,NaN,32.092803955078125
1062,4510,4510,58820.2890625,1994.8523831609966,119.88658356186906,AB,NaN,1,321,hsc::z,NaN,NaN,32.092803955078125
1063,4510,4510,58818.4140625,3775.893903522643,251.04432464457827,AB,NaN,1,319,hsc::i2,NaN,NaN,32.89280319213867
1064,4510,4510,58814.24609375,1879.3135765796112,142.12899332045228,AB,NaN,1,321,hsc::z,NaN,NaN,32.092803955078125
1065,4510,4510,58814.2421875,1680.0870585991277,133.80401872621349,AB,NaN,1,321,hsc::z,NaN,NaN,32.092803955078125
1066,4510,4510,58848.24609375,1189.3590266371161,152.20906489429655,AB,NaN,1,319,hsc::i2,NaN,NaN,32.89280319213867
1067,4510,4510,58816.32421875,1957.1655594082326,106.17122024719356,AB,NaN,1,320,hsc::r2,NaN,NaN,33.092803955078125
1068,4510,4510,58820.3125,1777.014991308633,92.06646640714425,AB,NaN,1,321,hsc::z,NaN,NaN,32.092803955078125
1069,4560,4560,57818.5078125,20315.1315015886,133.52138796203468,AB,NaN,1,325,hsc::r2,NaN,NaN,33.092803955078125
1070,4560,4560,57833.37109375,2195.383731129208,89.2100075344287,AB,NaN,1,322,hsc::Y,NaN,NaN,31.69280242919922
1071,4560,4560,57833.40625,1952.9031147362666,227.86874731232314,AB,NaN,1,322,hsc::Y,NaN,NaN,31.57840919494629
1072,4560,4560,57872.265625,2107.851083772966,106.338848383813,AB,NaN,1,326,hsc::z,NaN,NaN,32.092803955078125
1073,4560,4560,57811.39453125,4264.693203914396,149.90703451598736,AB,NaN,1,322,hsc::Y,NaN,NaN,31.57840919494629
1074,4560,4560,57872.25390625,2396.7709980214067,158.77969009822064,AB,NaN,1,326,hsc::z,NaN,NaN,32.092803955078125
1075,4560,4560,57866.33984375,2178.3582793480196,332.5793817056474,AB,NaN,1,326,hsc::z,NaN,NaN,32.092803955078125
1076,4560,4560,57816.26171875,8251.163623423925,365.67892347079646,AB,NaN,1,326,hsc::z,NaN,NaN,31.978408813476562
1077,4560,4560,57872.2578125,2069.294196492213,106.32788017982271,AB,NaN,1,326,hsc::z,NaN,NaN,32.092803955078125
1078,4560,4560,57869.328125,497.3380541417086,81.83216962345553,AB,NaN,1,323,hsc::g,NaN,NaN,33.092803955078125
1079,4560,4560,57805.359375,7572.707777578388,138.6267498121129,AB,NaN,1,326,hsc::z,NaN,NaN,32.092803955078125
1080,4560,4560,57837.26953125,4421.183011616251,91.73997385734502,AB,NaN,1,325,hsc::r2,NaN,NaN,32.53818130493164
1081,4560,4560,57807.4765625,11911.00106447886,123.01067817958202,AB,NaN,1,325,hsc::r2,NaN,NaN,32.53818130493164
1082,4560,4560,57872.26953125,1881.7293218352363,138.27813460928408,AB,NaN,1,326,hsc::z,NaN,NaN,32.092803955078125
1083,4560,4560,57833.3671875,2209.1447176088564,125.09084992628723,AB,NaN,1,322,hsc::Y,NaN,NaN,31.69280242919922
1084,4560,4560,57835.2578125,11378.012385834703,138.89802727355664,AB,NaN,1,324,hsc::i2,NaN,NaN,32.89280319213867
1085,4560,4560,57842.2734375,9377.598609554714,114.50582883762947,AB,NaN,1,324,hsc::i2,NaN,NaN,32.89280319213867
1086,4560,4560,57805.34375,6571.850810508375,163.20715985717914,AB,NaN,1,326,hsc::z,NaN,NaN,31.978408813476562
1087,4560,4560,57816.47265625,18275.81235512833,100.19420468231057,AB,NaN,1,324,hsc::i2,NaN,NaN,32.77840805053711
1088,4560,4560,57809.41796875,18286.15243913089,210.5565780915652,AB,NaN,1,324,hsc::i2,NaN,NaN,32.89280319213867
1089,4560,4560,57809.42578125,17057.9760902997,280.1874353982323,AB,NaN,1,324,hsc::i2,NaN,NaN,32.77840805053711
1090,4560,4560,57811.40625,4319.569530137946,162.51708804825822,AB,NaN,1,322,hsc::Y,NaN,NaN,31.69280242919922
1091,4560,4560,57809.44140625,19187.859454757472,340.55911960799443,AB,NaN,1,324,hsc::i2,NaN,NaN,32.89280319213867
1092,4560,4560,57805.35546875,7692.68408720659,118.67978059975326,AB,NaN,1,326,hsc::z,NaN,NaN,32.092803955078125
1093,4560,4560,57872.2734375,1668.7014486655137,185.37004563602716,AB,NaN,1,326,hsc::z,NaN,NaN,32.092803955078125
1094,4583,4583,57872.26953125,2639.3067061886063,138.94938071989102,AB,NaN,1,328,hsc::z,NaN,NaN,32.092803955078125
1095,4583,4583,57869.26171875,3848.725390526294,165.50396893969224,AB,NaN,1,327,hsc::i2,NaN,NaN,32.89280319213867
1096,4583,4583,57866.359375,1176.521545832426,95.5274332903449,AB,NaN,1,328,hsc::z,NaN,NaN,32.092803955078125
1097,4583,4583,57872.25390625,2485.117552871228,159.35989500774082,AB,NaN,1,328,hsc::z,NaN,NaN,32.092803955078125
1098,4583,4583,57872.25,2663.145309570763,160.0941400257518,AB,NaN,1,328,hsc::z,NaN,NaN,32.092803955078125
1099,4583,4583,57872.2421875,2961.0571822507063,337.5373508394645,AB,NaN,1,328,hsc::z,NaN,NaN,32.092803955078125
1100,4583,4583,57866.37109375,1238.5115145430386,152.18499525567458,AB,NaN,1,328,hsc::z,NaN,NaN,32.092803955078125
1101,4583,4583,57866.3671875,1249.4627135110425,124.64682355358237,AB,NaN,1,328,hsc::z,NaN,NaN,32.092803955078125
1102,4583,4583,57866.36328125,1135.1415054795307,104.00762884191374,AB,NaN,1,328,hsc::z,NaN,NaN,32.092803955078125
1103,4583,4583,57866.35546875,1370.7691582135112,156.08020987616405,AB,NaN,1,328,hsc::z,NaN,NaN,32.092803955078125
1104,4583,4583,57872.26171875,2635.926602981009,97.70056814760147,AB,NaN,1,328,hsc::z,NaN,NaN,32.092803955078125
1105,4583,4583,57872.2578125,2534.480137338105,107.19412264071477,AB,NaN,1,328,hsc::z,NaN,NaN,32.092803955078125
1106,4592,4592,58779.5390625,1684.6078641056122,108.40377564777529,AB,NaN,1,330,hsc::z,NaN,NaN,32.092803955078125
1107,4592,4592,58787.53125,1422.0228346100248,112.3397138377446,AB,NaN,1,330,hsc::z,NaN,NaN,32.092803955078125
1108,4592,4592,58787.52734375,1259.6206918018274,110.00173000912716,AB,NaN,1,330,hsc::z,NaN,NaN,32.092803955078125
1109,4592,4592,58787.5234375,1398.0809267876796,101.67107710288144,AB,NaN,1,330,hsc::z,NaN,NaN,32.092803955078125
1110,4592,4592,58779.51953125,1572.2714013526534,98.41878848321277,AB,NaN,1,330,hsc::z,NaN,NaN,32.092803955078125
1111,4592,4592,58783.43359375,2626.475719363544,209.43893131555433,AB,NaN,1,329,hsc::i2,NaN,NaN,32.89280319213867
1112,4592,4592,58783.4375,2816.5094869209815,158.05620856932518,AB,NaN,1,329,hsc::i2,NaN,NaN,32.89280319213867
1113,4592,4592,58783.453125,2728.210378057834,160.5443176643314,AB,NaN,1,329,hsc::i2,NaN,NaN,32.89280319213867
1114,4596,4596,59874.359375,5744.860298807316,91.32367265940273,AB,NaN,1,331,hsc::i2,NaN,NaN,32.89280319213867
1115,4596,4596,59884.2734375,2019.56506365963,181.08032485111136,AB,NaN,1,332,hsc::z,NaN,NaN,32.092803955078125
1116,4596,4596,59883.390625,2075.206086485054,149.14376205251065,AB,NaN,1,332,hsc::z,NaN,NaN,32.092803955078125
1117,4596,4596,59883.38671875,2098.5928729472416,71.08968322566517,AB,NaN,1,332,hsc::z,NaN,NaN,32.092803955078125
1118,4596,4596,59874.35546875,5667.330861244726,188.47619935807927,AB,NaN,1,331,hsc::i2,NaN,NaN,32.89280319213867
1119,4596,4596,59883.37890625,2050.6218098846443,48.903442271557125,AB,NaN,1,332,hsc::z,NaN,NaN,32.092803955078125
1120,4596,4596,59883.3828125,2057.758030937905,49.533811080293425,AB,NaN,1,332,hsc::z,NaN,NaN,32.092803955078125
1121,4605,4605,58876.27734375,463.6132432680416,83.67041381642721,AB,NaN,1,333,hsc::Y,NaN,NaN,31.69280242919922
1122,4605,4605,58876.2734375,466.78805041615067,69.9220435366839,AB,NaN,1,333,hsc::Y,NaN,NaN,31.69280242919922
1123,4605,4605,58869.28125,517.574943289833,73.36556479297896,AB,NaN,1,333,hsc::Y,NaN,NaN,31.69280242919922
1124,4605,4605,58869.27734375,530.918028346366,100.73175948742838,AB,NaN,1,333,hsc::Y,NaN,NaN,31.69280242919922
1125,4605,4605,58869.2734375,543.5742976404241,73.86454679807814,AB,NaN,1,333,hsc::Y,NaN,NaN,31.69280242919922
1126,4605,4605,58874.25390625,1044.7688373190392,192.04795785335668,AB,NaN,1,335,hsc::z,NaN,NaN,32.092803955078125
1127,4605,4605,58874.33203125,697.7750602570165,135.90430067490678,AB,NaN,1,334,hsc::i2,NaN,NaN,32.89280319213867
1128,4605,4605,58874.25,730.7585929739627,141.82932465643253,AB,NaN,1,335,hsc::z,NaN,NaN,32.092803955078125
1129,4605,4605,58874.24609375,760.2017504113919,100.18728682828308,AB,NaN,1,335,hsc::z,NaN,NaN,32.092803955078125
1130,4605,4605,58874.2421875,678.3904361265364,100.34493637787894,AB,NaN,1,335,hsc::z,NaN,NaN,32.092803955078125
1131,4605,4605,58874.32421875,715.2146530264844,99.5477571419992,AB,NaN,1,334,hsc::i2,NaN,NaN,32.89280319213867
1132,4605,4605,58874.328125,742.6887998607943,109.95966620476882,AB,NaN,1,334,hsc::i2,NaN,NaN,32.89280319213867
1133,4605,4605,58876.28125,530.6115930108949,92.21447878894931,AB,NaN,1,333,hsc::Y,NaN,NaN,31.69280242919922
1134,4605,4605,58874.3359375,692.2099670730178,133.4663010453397,AB,NaN,1,334,hsc::i2,NaN,NaN,32.89280319213867
1135,4681,4681,58869.2734375,1174.82933020849,74.8239160975887,AB,NaN,1,336,hsc::Y,NaN,NaN,31.69280242919922
1136,4681,4681,58869.27734375,917.3891786050314,101.43784562215825,AB,NaN,1,336,hsc::Y,NaN,NaN,31.69280242919922
1137,4681,4681,58904.2421875,1326.6499090101272,119.20446644072156,AB,NaN,1,338,hsc::r2,NaN,NaN,33.092803955078125
1138,4681,4681,58903.25390625,3068.5144636337895,195.12751309169406,AB,NaN,1,337,hsc::i2,NaN,NaN,32.89280319213867
1139,4681,4681,58903.2578125,2541.6091392090693,140.7804922967753,AB,NaN,1,337,hsc::i2,NaN,NaN,32.89280319213867
1140,4681,4681,58903.26171875,2586.700412478945,120.38740702670631,AB,NaN,1,337,hsc::i2,NaN,NaN,32.89280319213867
1141,4681,4681,58903.265625,2457.0821049848205,163.16729952608463,AB,NaN,1,337,hsc::i2,NaN,NaN,32.89280319213867
1142,4681,4681,58903.26953125,2894.56875446946,168.99034281393295,AB,NaN,1,337,hsc::i2,NaN,NaN,32.89280319213867
1143,4681,4681,58904.234375,1363.76826018634,169.27620796794005,AB,NaN,1,338,hsc::r2,NaN,NaN,33.092803955078125
1144,4681,4681,58874.3359375,5348.754640095605,138.7211955070236,AB,NaN,1,337,hsc::i2,NaN,NaN,32.89280319213867
1145,4681,4681,58874.33203125,5229.73455278554,141.06739628045437,AB,NaN,1,337,hsc::i2,NaN,NaN,32.89280319213867
1146,4681,4681,58874.328125,5363.4818050188815,116.27929421653056,AB,NaN,1,337,hsc::i2,NaN,NaN,32.89280319213867
1147,4681,4681,58874.32421875,5492.5002995044315,106.485757575172,AB,NaN,1,337,hsc::i2,NaN,NaN,32.89280319213867
1148,4681,4681,58898.234375,1840.8966452716527,321.6222950084139,AB,NaN,1,339,hsc::z,NaN,NaN,32.092803955078125
1149,4681,4681,58874.2578125,1738.5046319025673,287.0491205932959,AB,NaN,1,339,hsc::z,NaN,NaN,32.092803955078125
1150,4681,4681,58874.3046875,5152.211446593305,212.3353190110981,AB,NaN,1,337,hsc::i2,NaN,NaN,32.89280319213867
1151,4681,4681,58900.25,954.2591496734153,182.15254347681284,AB,NaN,1,336,hsc::Y,NaN,NaN,31.69280242919922
1152,4681,4681,58874.25390625,1739.9436429995785,193.0609147354362,AB,NaN,1,339,hsc::z,NaN,NaN,32.092803955078125
1153,4681,4681,58874.24609375,2044.2195794509882,102.11460373390508,AB,NaN,1,339,hsc::z,NaN,NaN,32.092803955078125
1154,4681,4681,58904.25,1384.845360686168,108.52908367243676,AB,NaN,1,338,hsc::r2,NaN,NaN,33.092803955078125
1155,4681,4681,58904.25390625,1484.6133974855088,132.8985030364391,AB,NaN,1,338,hsc::r2,NaN,NaN,33.092803955078125
1156,4681,4681,58867.31640625,1502.5327278754967,242.82214677340673,AB,NaN,1,339,hsc::z,NaN,NaN,32.092803955078125
1157,4681,4681,58874.234375,1769.1844923290241,300.95891451327407,AB,NaN,1,339,hsc::z,NaN,NaN,32.092803955078125
1158,4681,4681,58874.23828125,1673.199645134598,255.10441347862303,AB,NaN,1,339,hsc::z,NaN,NaN,32.092803955078125
1159,4681,4681,58874.2421875,2157.748479860271,102.26879600183311,AB,NaN,1,339,hsc::z,NaN,NaN,32.092803955078125
1160,4681,4681,58874.25,2084.3619271207763,143.19761383385296,AB,NaN,1,339,hsc::z,NaN,NaN,32.092803955078125
1161,4681,4681,58904.24609375,1322.8691189395374,93.86196232366693,AB,NaN,1,338,hsc::r2,NaN,NaN,33.092803955078125
1162,4681,4681,58869.28125,1062.801576441879,74.33274667522592,AB,NaN,1,336,hsc::Y,NaN,NaN,31.69280242919922
1163,4681,4681,58876.2421875,1631.0086502284275,95.33478347188436,AB,NaN,1,336,hsc::Y,NaN,NaN,31.69280242919922
1164,4681,4681,58876.2734375,1363.8612597807053,71.91285708170709,AB,NaN,1,336,hsc::Y,NaN,NaN,31.69280242919922
1165,4681,4681,58876.27734375,1403.7863948944591,85.34144361526998,AB,NaN,1,336,hsc::Y,NaN,NaN,31.69280242919922
1166,4681,4681,58876.28125,1285.9709996838326,93.73361688399221,AB,NaN,1,336,hsc::Y,NaN,NaN,31.69280242919922
1167,4681,4681,58900.24609375,1138.7230902450735,225.55707339201706,AB,NaN,1,336,hsc::Y,NaN,NaN,31.69280242919922
1168,4689,4689,57776.58984375,2811.065108073356,213.7594975654732,AB,NaN,1,341,hsc::i2,NaN,NaN,32.77840805053711
1169,4689,4689,57776.39453125,819.9418015460637,54.472956264393225,AB,NaN,1,342,hsc::r2,NaN,NaN,32.53818130493164
1170,4689,4689,57783.4375,2192.6247019192433,125.21788594816474,AB,NaN,1,341,hsc::i2,NaN,NaN,32.77840805053711
1171,4689,4689,57757.52734375,744.3145132832577,121.20889256886174,AB,NaN,1,340,hsc::Y,NaN,NaN,31.57840919494629
1172,4689,4689,57778.62890625,1530.5234472401717,302.1339613291143,AB,NaN,1,340,hsc::Y,NaN,NaN,31.57840919494629
1173,4689,4689,57774.484375,1473.8482488254026,50.80575518630726,AB,NaN,1,343,hsc::z,NaN,NaN,31.978408813476562
1174,4741,4741,58869.2734375,409.7682512166436,73.5365740220243,AB,NaN,1,344,hsc::Y,NaN,NaN,31.69280242919922
1175,4741,4741,58869.28125,463.89324140470035,73.03506710225813,AB,NaN,1,344,hsc::Y,NaN,NaN,31.69280242919922
1176,4741,4741,58818.4140625,1699.3902826942738,249.6616920393361,AB,NaN,1,345,hsc::i2,NaN,NaN,32.89280319213867
1177,4741,4741,58837.33203125,1330.21120906722,122.92332185888216,AB,NaN,1,346,hsc::z,NaN,NaN,32.092803955078125
1178,4741,4741,58820.3125,1353.3800610593762,91.14979980799306,AB,NaN,1,346,hsc::z,NaN,NaN,32.092803955078125
1179,4741,4741,58820.2890625,1361.1939257836593,119.18305449170236,AB,NaN,1,346,hsc::z,NaN,NaN,32.092803955078125
1180,4741,4741,58814.24609375,1240.1153654868053,141.3092012722734,AB,NaN,1,346,hsc::z,NaN,NaN,32.092803955078125
1181,4741,4741,58814.2421875,921.6556171376308,132.93278932526675,AB,NaN,1,346,hsc::z,NaN,NaN,32.092803955078125
1182,4741,4741,58814.23828125,1056.3305021330214,138.1496504070299,AB,NaN,1,346,hsc::z,NaN,NaN,32.092803955078125
1183,4741,4741,58848.24609375,973.3848987908694,151.85604841397412,AB,NaN,1,345,hsc::i2,NaN,NaN,32.89280319213867
1184,4769,4769,57786.4609375,401.35863046467557,78.91276905687444,AB,NaN,1,348,hsc::r2,NaN,NaN,32.53818130493164
1185,4769,4769,57774.47265625,337.4324887135497,47.14002728167898,AB,NaN,1,349,hsc::z,NaN,NaN,31.978408813476562
1186,4769,4769,57816.30859375,822.0064275253891,68.82621852188801,AB,NaN,1,349,hsc::z,NaN,NaN,31.978408813476562
1187,4769,4769,57783.44921875,1152.6570478117926,172.44545635332238,AB,NaN,1,347,hsc::i2,NaN,NaN,32.77840805053711
1188,4769,4769,57816.46875,807.8441741632083,79.49503133234721,AB,NaN,1,347,hsc::i2,NaN,NaN,32.77840805053711
1189,4769,4769,57834.43359375,447.6285053054426,58.51859690751424,AB,NaN,1,349,hsc::z,NaN,NaN,31.978408813476562
1190,4918,4918,57776.51171875,777.6044274546571,125.96954742208634,AB,NaN,1,350,hsc::i2,NaN,NaN,32.77840805053711
1191,4918,4918,57783.4296875,847.0329888948542,107.98840651186488,AB,NaN,1,350,hsc::i2,NaN,NaN,32.77840805053711
1192,4918,4918,57774.4765625,678.9047600414525,58.773149281089445,AB,NaN,1,351,hsc::z,NaN,NaN,31.978408813476562
1193,4918,4918,57774.55078125,546.5093245471378,66.26818337097279,AB,NaN,1,351,hsc::z,NaN,NaN,31.978408813476562
1194,4918,4918,57783.5234375,869.778415889381,111.26178239952706,AB,NaN,1,351,hsc::z,NaN,NaN,31.978408813476562
1195,4947,4947,57834.43359375,352.531914549745,58.17376995945094,AB,NaN,1,354,hsc::z,NaN,NaN,31.978408813476562
1196,4947,4947,57774.47265625,1652.1211875552392,51.431280630083926,AB,NaN,1,354,hsc::z,NaN,NaN,31.978408813476562
1197,4947,4947,57783.44921875,3729.1161965188376,174.9785696157127,AB,NaN,1,352,hsc::i2,NaN,NaN,32.77840805053711
1198,4947,4947,57786.4609375,1068.5353329158663,80.2828054143244,AB,NaN,1,353,hsc::r2,NaN,NaN,32.53818130493164
1199,4947,4947,57776.5078125,3603.482592727375,120.57710845312137,AB,NaN,1,352,hsc::i2,NaN,NaN,32.77840805053711
