sn,fieldid,mjd,band,flux,magsys,exptime,valid,fluxerr,zp,mag_sky,seeing,zpsys,lc,name
5328,225264,57786.4609375,hsc::r2,4865.231290206815,AB,NaN,1,87.03295297309879,32.53818130493164,NaN,NaN,ab,376,5328
5328,225264,57818.51171875,hsc::r2,1453.322944307367,AB,NaN,1,60.27429852891551,32.53818130493164,NaN,NaN,ab,376,5328
5328,225264,57774.47265625,hsc::z,1572.702087453571,AB,NaN,1,51.11520568409608,31.978408813476562,NaN,NaN,ab,377,5328
5328,225264,57834.43359375,hsc::z,1610.5955360411701,AB,NaN,1,61.48894916118068,31.978408813476562,NaN,NaN,ab,377,5328
5328,225264,57816.30859375,hsc::z,2670.107021442559,AB,NaN,1,72.47088269684542,31.978408813476562,NaN,NaN,ab,377,5328
5328,225264,57809.421875,hsc::i2,5441.887076400029,AB,NaN,1,234.56728411211532,32.77840805053711,NaN,NaN,ab,375,5328
5356,234065,58788.44921875,hsc::g,234.46780481254,AB,NaN,1,34.86237067955708,32.53818130493164,NaN,NaN,ab,378,5356
5356,234065,58755.50390625,hsc::i2,5117.691290858122,AB,NaN,1,102.79420380007487,32.77840805053711,NaN,NaN,ab,379,5356
5356,234065,58783.4453125,hsc::i2,1079.9345698045724,AB,NaN,1,110.9088395768447,32.77840805053711,NaN,NaN,ab,379,5356
5356,234065,58783.30078125,hsc::r2,447.52553850731675,AB,NaN,1,82.34701084418195,32.53818130493164,NaN,NaN,ab,380,5356
5356,234065,58755.63671875,hsc::z,2551.9438033837337,AB,NaN,1,275.02931720485714,31.978408813476562,NaN,NaN,ab,381,5356
5356,234065,58787.515625,hsc::z,924.0485715588069,AB,NaN,1,63.07508952857277,31.978408813476562,NaN,NaN,ab,381,5356
5397,224470,57809.42578125,hsc::i2,2986.3465806466083,AB,NaN,1,272.3535650176389,32.77840805053711,NaN,NaN,ab,383,5397
5397,224470,57786.44921875,hsc::r2,505.0068536961628,AB,NaN,1,45.921677221791604,32.53818130493164,NaN,NaN,ab,384,5397
5397,224470,57807.4765625,hsc::r2,839.4650935370154,AB,NaN,1,108.47997306509086,32.53818130493164,NaN,NaN,ab,384,5397
5397,224470,57805.34375,hsc::z,1085.9110539613127,AB,NaN,1,158.0205805765465,31.978408813476562,NaN,NaN,ab,385,5397
5397,224470,57783.4296875,hsc::i2,740.7184922478518,AB,NaN,1,107.79464800397535,32.77840805053711,NaN,NaN,ab,383,5397
5397,224470,57811.39453125,hsc::Y,827.6673149518994,AB,NaN,1,146.8263336902168,31.57840919494629,NaN,NaN,ab,382,5397
5399,235665,58755.453125,hsc::r2,943.1628685848158,AB,NaN,1,70.21937856338283,32.53818130493164,NaN,NaN,ab,387,5399
5399,235665,58787.51953125,hsc::z,1575.163426173404,AB,NaN,1,99.24262918704633,31.978408813476562,NaN,NaN,ab,388,5399
5399,235665,58779.53515625,hsc::z,2077.9798815073887,AB,NaN,1,92.65082356873114,31.978408813476562,NaN,NaN,ab,388,5399
5399,235665,58783.44921875,hsc::i2,2862.8760796134657,AB,NaN,1,138.0233733056279,32.77840805053711,NaN,NaN,ab,386,5399
5399,235665,58755.5078125,hsc::i2,2435.6550899301033,AB,NaN,1,160.84085205818258,32.77840805053711,NaN,NaN,ab,386,5399
5448,227670,57745.53125,hsc::z,1504.9472169810108,AB,NaN,1,141.56321104709204,32.092803955078125,NaN,NaN,ab,392,5448
5448,227670,57745.53515625,hsc::z,1510.3803365220458,AB,NaN,1,163.3413307421969,32.092803955078125,NaN,NaN,ab,392,5448
5448,227670,57774.48828125,hsc::z,830.6113350554645,AB,NaN,1,40.8278497487745,32.092803955078125,NaN,NaN,ab,392,5448
5448,227670,57774.4921875,hsc::z,806.2269053274331,AB,NaN,1,42.2269285076653,32.092803955078125,NaN,NaN,ab,392,5448
5448,227670,57783.5703125,hsc::z,562.5875157825774,AB,NaN,1,96.23722376027136,32.092803955078125,NaN,NaN,ab,392,5448
5448,227670,57783.57421875,hsc::z,634.1646114443433,AB,NaN,1,94.96299096634112,32.092803955078125,NaN,NaN,ab,392,5448
5448,227670,57720.58984375,hsc::r2,3923.003867963538,AB,NaN,1,133.9915795787654,33.092803955078125,NaN,NaN,ab,391,5448
5448,227670,57717.62109375,hsc::i2,3991.588841784421,AB,NaN,1,98.6542902299188,32.89280319213867,NaN,NaN,ab,390,5448
5448,227670,57717.6171875,hsc::i2,3864.5813403600873,AB,NaN,1,101.98850169911412,32.89280319213867,NaN,NaN,ab,390,5448
5448,227670,57717.61328125,hsc::i2,3912.0788871485124,AB,NaN,1,164.32953040554534,32.89280319213867,NaN,NaN,ab,390,5448
5448,227670,57717.609375,hsc::i2,3716.3350744958034,AB,NaN,1,243.7319928762664,32.89280319213867,NaN,NaN,ab,390,5448
5448,227670,57717.60546875,hsc::i2,4147.8961270570835,AB,NaN,1,236.87054534264504,32.89280319213867,NaN,NaN,ab,390,5448
5448,227670,57715.53125,hsc::z,2303.251412929213,AB,NaN,1,120.70245405961204,32.092803955078125,NaN,NaN,ab,392,5448
5448,227670,57715.5234375,hsc::z,2395.411534635537,AB,NaN,1,293.95270863260345,32.092803955078125,NaN,NaN,ab,392,5448
5448,227670,57715.53515625,hsc::z,1986.5610239250498,AB,NaN,1,102.70223820488,32.092803955078125,NaN,NaN,ab,392,5448
5448,227670,57757.53125,hsc::Y,783.1531772139912,AB,NaN,1,136.96778379688047,31.69280242919922,NaN,NaN,ab,389,5448
5448,227670,57720.59375,hsc::r2,3810.900137732333,AB,NaN,1,114.14028050418278,33.092803955078125,NaN,NaN,ab,391,5448
5448,227670,57720.60546875,hsc::r2,4033.6845297504447,AB,NaN,1,110.55362916103206,33.092803955078125,NaN,NaN,ab,391,5448
5448,227670,57747.51953125,hsc::r2,1402.7891469354704,AB,NaN,1,149.58253465404357,33.092803955078125,NaN,NaN,ab,391,5448
5448,227670,57715.62890625,hsc::Y,1171.3024153170127,AB,NaN,1,116.92585072643773,31.69280242919922,NaN,NaN,ab,389,5448
5448,227670,57715.625,hsc::Y,1290.236025817243,AB,NaN,1,75.34253778373916,31.69280242919922,NaN,NaN,ab,389,5448
5448,227670,57715.62109375,hsc::Y,1446.0880423169588,AB,NaN,1,99.87064179230455,31.69280242919922,NaN,NaN,ab,389,5448
5448,227670,57757.53515625,hsc::Y,1063.9338656701896,AB,NaN,1,162.25193070540334,31.69280242919922,NaN,NaN,ab,389,5448
5466,257520,59883.37890625,hsc::z,1747.2248534604119,AB,NaN,1,47.9468121368389,32.092803955078125,NaN,NaN,ab,394,5466
5466,257520,59883.3828125,hsc::z,1703.7026269462003,AB,NaN,1,48.58935626501851,32.092803955078125,NaN,NaN,ab,394,5466
5466,257520,59874.35546875,hsc::i2,3380.6120738137934,AB,NaN,1,186.50308144520628,32.89280319213867,NaN,NaN,ab,393,5466
5466,257520,59874.359375,hsc::i2,3198.952503360535,AB,NaN,1,87.177895468094,32.89280319213867,NaN,NaN,ab,393,5466
5466,257520,59883.38671875,hsc::z,1585.2079442057284,AB,NaN,1,70.43470160825777,32.092803955078125,NaN,NaN,ab,394,5466
5466,257520,59884.2734375,hsc::z,1664.4955320615545,AB,NaN,1,180.8127751343725,32.092803955078125,NaN,NaN,ab,394,5466
5495,230863,57786.46875,hsc::r2,3293.3106129127236,AB,NaN,1,118.51964126638768,32.53818130493164,NaN,NaN,ab,397,5495
5495,230863,57816.48046875,hsc::i2,1178.8031199604834,AB,NaN,1,100.40445994215948,32.77840805053711,NaN,NaN,ab,396,5495
5495,230863,57776.39453125,hsc::r2,4267.7352102621035,AB,NaN,1,63.41086453547004,32.53818130493164,NaN,NaN,ab,397,5495
5495,230863,57783.4375,hsc::i2,5589.98213907071,AB,NaN,1,129.20317039375044,32.77840805053711,NaN,NaN,ab,396,5495
5495,230863,57778.62890625,hsc::Y,1914.388424271215,AB,NaN,1,302.7964017717993,31.57840919494629,NaN,NaN,ab,395,5495
5495,230863,57776.58984375,hsc::i2,5530.627760595066,AB,NaN,1,215.86728988010324,32.77840805053711,NaN,NaN,ab,396,5495
5495,230863,57774.484375,hsc::z,2483.062988668133,AB,NaN,1,53.95220846131454,31.978408813476562,NaN,NaN,ab,398,5495
5495,230863,57816.3203125,hsc::z,695.5765259024363,AB,NaN,1,97.38735610307056,31.978408813476562,NaN,NaN,ab,398,5495
5533,236466,58783.4453125,hsc::i2,2585.9362930986445,AB,NaN,1,113.03378930534308,32.77840805053711,NaN,NaN,ab,400,5533
5533,236466,58783.3125,hsc::r2,1038.6027060615604,AB,NaN,1,112.77600076102622,32.53818130493164,NaN,NaN,ab,401,5533
5533,236466,58783.30078125,hsc::r2,1030.8775425868585,AB,NaN,1,83.71177539238059,32.53818130493164,NaN,NaN,ab,401,5533
5533,236466,58787.515625,hsc::z,1477.7447009564453,AB,NaN,1,64.17331970450455,31.978408813476562,NaN,NaN,ab,402,5533
5533,236466,58789.30859375,hsc::i2,1628.9345621912569,AB,NaN,1,246.38715380518104,32.77840805053711,NaN,NaN,ab,400,5533
5533,236466,58789.2734375,hsc::i2,1788.1823144813843,AB,NaN,1,180.98950914077503,32.77840805053711,NaN,NaN,ab,400,5533
5533,236466,58755.63671875,hsc::z,2299.3226131296456,AB,NaN,1,274.6659547198856,31.978408813476562,NaN,NaN,ab,402,5533
5533,236466,58759.4140625,hsc::Y,2068.544616150875,AB,NaN,1,243.7919496580988,31.57840919494629,NaN,NaN,ab,399,5533
5533,236466,58755.50390625,hsc::i2,3801.7977082491007,AB,NaN,1,100.98832173831833,32.77840805053711,NaN,NaN,ab,400,5533
5613,258317,59884.2734375,hsc::z,8139.085067440016,AB,NaN,1,185.86960167541213,32.092803955078125,NaN,NaN,ab,404,5613
5613,258317,59883.38671875,hsc::z,8276.805617716713,AB,NaN,1,83.17090816471085,32.092803955078125,NaN,NaN,ab,404,5613
5613,258317,59883.3828125,hsc::z,8107.985019665444,AB,NaN,1,65.70950704267919,32.092803955078125,NaN,NaN,ab,404,5613
5613,258317,59883.37890625,hsc::z,8117.0718167355135,AB,NaN,1,65.23934247107047,32.092803955078125,NaN,NaN,ab,404,5613
5613,258317,59874.359375,hsc::i2,28966.719940996678,AB,NaN,1,123.97538891861288,32.89280319213867,NaN,NaN,ab,403,5613
5613,258317,59874.35546875,hsc::i2,28787.447095095493,AB,NaN,1,206.2849534574366,32.89280319213867,NaN,NaN,ab,403,5613
5693,227670,57715.62109375,hsc::Y,1023.5760542963529,AB,NaN,1,99.39377678766236,31.69280242919922,NaN,NaN,ab,405,5693
5693,227670,57717.609375,hsc::i2,2979.444056080876,AB,NaN,1,243.29145209559502,32.89280319213867,NaN,NaN,ab,406,5693
5693,227670,57717.61328125,hsc::i2,2671.1309787234322,AB,NaN,1,163.6747892275526,32.89280319213867,NaN,NaN,ab,406,5693
5693,227670,57717.6171875,hsc::i2,3176.2796973085065,AB,NaN,1,100.92914519360612,32.89280319213867,NaN,NaN,ab,406,5693
5693,227670,57745.53515625,hsc::z,878.1787734056172,AB,NaN,1,162.8342787990918,32.092803955078125,NaN,NaN,ab,408,5693
5693,227670,57717.62109375,hsc::i2,3086.2546540831527,AB,NaN,1,97.55768912579812,32.89280319213867,NaN,NaN,ab,406,5693
5693,227670,57745.53125,hsc::z,829.2598032548315,AB,NaN,1,140.9778017853037,32.092803955078125,NaN,NaN,ab,408,5693
5693,227670,57715.53515625,hsc::z,1678.4447359346548,AB,NaN,1,102.18067561925403,32.092803955078125,NaN,NaN,ab,408,5693
5693,227670,57715.62890625,hsc::Y,1030.4440373791526,AB,NaN,1,116.5182597234467,31.69280242919922,NaN,NaN,ab,405,5693
5693,227670,57715.5234375,hsc::z,1653.8049797420192,AB,NaN,1,293.77149348617365,32.092803955078125,NaN,NaN,ab,408,5693
5693,227670,57717.60546875,hsc::i2,3501.8209978318205,AB,NaN,1,236.41765140874142,32.89280319213867,NaN,NaN,ab,406,5693
5693,227670,57715.625,hsc::Y,1084.0743086747748,AB,NaN,1,74.70884825527396,31.69280242919922,NaN,NaN,ab,405,5693
5693,227670,57720.58984375,hsc::r2,1390.4065256740837,AB,NaN,1,131.02855640023282,33.092803955078125,NaN,NaN,ab,407,5693
5693,227670,57720.59375,hsc::r2,1155.7873028588122,AB,NaN,1,110.64641889030068,33.092803955078125,NaN,NaN,ab,407,5693
5693,227670,57720.60546875,hsc::r2,1375.855744794814,AB,NaN,1,106.9410752629405,33.092803955078125,NaN,NaN,ab,407,5693
5693,227670,57715.53125,hsc::z,1757.7266535264796,AB,NaN,1,120.25947522996489,32.092803955078125,NaN,NaN,ab,408,5693
5693,227670,57774.4921875,hsc::z,366.7171458393435,AB,NaN,1,40.21781507021348,32.092803955078125,NaN,NaN,ab,408,5693
5693,227670,57774.48828125,hsc::z,209.70857353986395,AB,NaN,1,38.74590170632143,32.092803955078125,NaN,NaN,ab,408,5693
5754,226864,57774.4765625,hsc::z,1100.8989254760322,AB,NaN,1,59.57040041697772,31.978408813476562,NaN,NaN,ab,411,5754
5754,226864,57776.51171875,hsc::i2,1671.0908175402033,AB,NaN,1,127.12935076893616,32.77840805053711,NaN,NaN,ab,410,5754
5754,226864,57783.4296875,hsc::i2,1497.765757992567,AB,NaN,1,108.94024761978439,32.77840805053711,NaN,NaN,ab,410,5754
5754,226864,57774.55078125,hsc::z,1095.7281509434797,AB,NaN,1,66.97266204188426,31.978408813476562,NaN,NaN,ab,411,5754
5754,226864,57783.5234375,hsc::z,1020.1437323274737,AB,NaN,1,111.38709099361246,31.978408813476562,NaN,NaN,ab,411,5754
5754,226864,57757.51953125,hsc::Y,521.3362483331853,AB,NaN,1,85.54306628474326,31.57840919494629,NaN,NaN,ab,409,5754
5800,253520,58783.4375,hsc::i2,969.5218727536002,AB,NaN,1,156.40398889726373,32.89280319213867,NaN,NaN,ab,412,5800
5800,253520,58787.53125,hsc::z,747.5073821038129,AB,NaN,1,111.52165417351998,32.092803955078125,NaN,NaN,ab,413,5800
5800,253520,58779.51953125,hsc::z,818.0582523720636,AB,NaN,1,97.17738351024325,32.092803955078125,NaN,NaN,ab,413,5800
5800,253520,58779.5390625,hsc::z,874.6844362933876,AB,NaN,1,107.27861195078442,32.092803955078125,NaN,NaN,ab,413,5800
5800,253520,58787.5234375,hsc::z,684.9656305956229,AB,NaN,1,100.76612669986557,32.092803955078125,NaN,NaN,ab,413,5800
5800,253520,58787.52734375,hsc::z,839.4603632180643,AB,NaN,1,109.16600577971352,32.092803955078125,NaN,NaN,ab,413,5800
5801,228467,57872.2734375,hsc::z,1464.587203018275,AB,NaN,1,185.14837872985225,32.092803955078125,NaN,NaN,ab,415,5801
5801,228467,57869.26171875,hsc::i2,3196.1265080063404,AB,NaN,1,164.9454367960331,32.89280319213867,NaN,NaN,ab,414,5801
5801,228467,57872.265625,hsc::z,1810.6369491004236,AB,NaN,1,105.9513955555471,32.092803955078125,NaN,NaN,ab,415,5801
5801,228467,57872.26171875,hsc::z,1700.1117184078232,AB,NaN,1,96.32108171406485,32.092803955078125,NaN,NaN,ab,415,5801
5801,228467,57872.25390625,hsc::z,1618.8738786915,AB,NaN,1,158.5198917403664,32.092803955078125,NaN,NaN,ab,415,5801
5801,228467,57872.25,hsc::z,1641.6144817133932,AB,NaN,1,159.258999496444,32.092803955078125,NaN,NaN,ab,415,5801
5801,228467,57866.37109375,hsc::z,1829.7435624401628,AB,NaN,1,152.834142332354,32.092803955078125,NaN,NaN,ab,415,5801
5801,228467,57866.3671875,hsc::z,1817.0726539744205,AB,NaN,1,125.43958187866373,32.092803955078125,NaN,NaN,ab,415,5801
5801,228467,57866.33984375,hsc::z,1672.045140221222,AB,NaN,1,332.2627126385212,32.092803955078125,NaN,NaN,ab,415,5801
5801,228467,57866.3515625,hsc::z,2115.3160376444516,AB,NaN,1,275.44360049640835,32.092803955078125,NaN,NaN,ab,415,5801
5801,228467,57866.35546875,hsc::z,1604.7164407867126,AB,NaN,1,156.71648557181717,32.092803955078125,NaN,NaN,ab,415,5801
5801,228467,57866.359375,hsc::z,1944.8842282298015,AB,NaN,1,96.56220724884636,32.092803955078125,NaN,NaN,ab,415,5801
5801,228467,57866.36328125,hsc::z,1801.9455396913509,AB,NaN,1,104.95761318103655,32.092803955078125,NaN,NaN,ab,415,5801
5801,228467,57872.2578125,hsc::z,1610.7692072527245,AB,NaN,1,105.93981661727722,32.092803955078125,NaN,NaN,ab,415,5801
5801,228467,57872.26953125,hsc::z,1624.036535760582,AB,NaN,1,137.98061647051435,32.092803955078125,NaN,NaN,ab,415,5801
6015,232463,57835.25390625,hsc::i2,2503.9953414959236,AB,NaN,1,147.40083274580493,32.77840805053711,NaN,NaN,ab,417,6015
6015,232463,57816.48046875,hsc::i2,4323.319061474811,AB,NaN,1,104.73368291543696,32.77840805053711,NaN,NaN,ab,417,6015
6015,232463,57819.4609375,hsc::Y,1255.4479761258713,AB,NaN,1,62.198298604276495,31.57840919494629,NaN,NaN,ab,416,6015
6015,232463,57811.40234375,hsc::Y,1316.1963691821063,AB,NaN,1,240.9001548246763,31.57840919494629,NaN,NaN,ab,416,6015
6015,232463,57807.49609375,hsc::r2,1665.6973849336391,AB,NaN,1,107.92694745109486,32.53818130493164,NaN,NaN,ab,418,6015
6015,232463,57816.3203125,hsc::z,1839.2544115032424,AB,NaN,1,99.19589575928059,31.978408813476562,NaN,NaN,ab,419,6015
6015,232463,57818.51953125,hsc::r2,1327.9741487905308,AB,NaN,1,60.29392050635712,32.53818130493164,NaN,NaN,ab,418,6015
6019,226864,57783.5234375,hsc::z,850.9930708077127,AB,NaN,1,111.47654951081549,31.978408813476562,NaN,NaN,ab,422,6019
6019,226864,57774.55078125,hsc::z,720.172519180608,AB,NaN,1,66.25940559874513,31.978408813476562,NaN,NaN,ab,422,6019
6019,226864,57774.4765625,hsc::z,628.1251174328158,AB,NaN,1,58.75856760192382,31.978408813476562,NaN,NaN,ab,422,6019
6019,226864,57776.51171875,hsc::i2,780.1122219520353,AB,NaN,1,126.1096263580662,32.77840805053711,NaN,NaN,ab,420,6019
6019,226864,57786.44921875,hsc::r2,268.15205668011623,AB,NaN,1,45.170280250696116,32.53818130493164,NaN,NaN,ab,421,6019
6019,226864,57783.4296875,hsc::i2,1183.406302988395,AB,NaN,1,108.45449006656274,32.77840805053711,NaN,NaN,ab,420,6019
6036,253521,59874.359375,hsc::i2,770.884909514444,AB,NaN,1,83.01054162923063,32.89280319213867,NaN,NaN,ab,423,6036
6036,253521,59883.3828125,hsc::z,451.06676171282237,AB,NaN,1,44.44351365400303,32.092803955078125,NaN,NaN,ab,424,6036
6036,253521,59883.38671875,hsc::z,485.88623194867904,AB,NaN,1,67.6416579720601,32.092803955078125,NaN,NaN,ab,424,6036
6036,253521,59883.37890625,hsc::z,484.25122626663295,AB,NaN,1,43.73957932984727,32.092803955078125,NaN,NaN,ab,424,6036
6036,253521,59874.35546875,hsc::i2,1008.8989216849548,AB,NaN,1,184.59173619346433,32.89280319213867,NaN,NaN,ab,423,6036
6057,255120,58867.31640625,hsc::z,2198.9634925036703,AB,NaN,1,243.19153627774062,32.092803955078125,NaN,NaN,ab,428,6057
6057,255120,58845.29296875,hsc::g,887.4559500612852,AB,NaN,1,42.364742665605455,33.092803955078125,NaN,NaN,ab,426,6057
6057,255120,58874.234375,hsc::z,1640.471839670396,AB,NaN,1,300.65750308272646,32.092803955078125,NaN,NaN,ab,428,6057
6057,255120,58845.2890625,hsc::g,897.2611590519094,AB,NaN,1,51.396145992891164,33.092803955078125,NaN,NaN,ab,426,6057
6057,255120,58876.28125,hsc::Y,1142.7843456059632,AB,NaN,1,93.32602737100986,31.69280242919922,NaN,NaN,ab,425,6057
6057,255120,58876.27734375,hsc::Y,1215.4913080679053,AB,NaN,1,84.89408485911314,31.69280242919922,NaN,NaN,ab,425,6057
6057,255120,58874.2421875,hsc::z,1399.8062671051982,AB,NaN,1,101.3767483654691,32.092803955078125,NaN,NaN,ab,428,6057
6057,255120,58876.2734375,hsc::Y,1066.6691257020548,AB,NaN,1,71.3819997368123,31.69280242919922,NaN,NaN,ab,425,6057
6057,255120,58876.2421875,hsc::Y,1312.1857525170062,AB,NaN,1,94.93866851868978,31.69280242919922,NaN,NaN,ab,425,6057
6057,255120,58869.28125,hsc::Y,1548.1713622324064,AB,NaN,1,75.1975943280198,31.69280242919922,NaN,NaN,ab,425,6057
6057,255120,58837.33203125,hsc::z,1542.0152340267912,AB,NaN,1,123.0611442415299,32.092803955078125,NaN,NaN,ab,428,6057
6057,255120,58848.24609375,hsc::i2,6089.331636748045,AB,NaN,1,156.98123379406616,32.89280319213867,NaN,NaN,ab,427,6057
6057,255120,58874.3359375,hsc::i2,2569.713429932514,AB,NaN,1,135.80676523212225,32.89280319213867,NaN,NaN,ab,427,6057
6057,255120,58874.33203125,hsc::i2,2576.5277844780458,AB,NaN,1,138.20411328782563,32.89280319213867,NaN,NaN,ab,427,6057
6057,255120,58874.25,hsc::z,1586.0606341661012,AB,NaN,1,142.56075114320828,32.092803955078125,NaN,NaN,ab,428,6057
6057,255120,58869.27734375,hsc::Y,1420.0056883013858,AB,NaN,1,102.074000817161,31.69280242919922,NaN,NaN,ab,425,6057
6057,255120,58874.328125,hsc::i2,2840.117151356489,AB,NaN,1,112.79051474400197,32.89280319213867,NaN,NaN,ab,427,6057
6057,255120,58874.32421875,hsc::i2,2894.9578548699296,AB,NaN,1,102.66694711490487,32.89280319213867,NaN,NaN,ab,427,6057
6057,255120,58874.3046875,hsc::i2,2339.3406838345572,AB,NaN,1,210.4515920525025,32.89280319213867,NaN,NaN,ab,427,6057
6057,255120,58874.25390625,hsc::z,1147.5834650094064,AB,NaN,1,192.58858830464516,32.092803955078125,NaN,NaN,ab,428,6057
6057,255120,58869.2734375,hsc::Y,1406.0602863055972,AB,NaN,1,75.68505617439241,31.69280242919922,NaN,NaN,ab,425,6057
6057,255120,58874.2578125,hsc::z,1643.3337576452345,AB,NaN,1,286.7313753748819,32.092803955078125,NaN,NaN,ab,428,6057
6057,255120,58849.328125,hsc::Y,1616.281303423589,AB,NaN,1,130.0465845406305,31.69280242919922,NaN,NaN,ab,425,6057
6057,255120,58874.24609375,hsc::z,1302.330670132428,AB,NaN,1,101.22038867581195,32.092803955078125,NaN,NaN,ab,428,6057
6057,255120,58839.3671875,hsc::i2,5464.137115263472,AB,NaN,1,877.7520740219858,32.89280319213867,NaN,NaN,ab,427,6057
6064,256720,59883.38671875,hsc::z,513.6112764195295,AB,NaN,1,67.92953917356562,32.092803955078125,NaN,NaN,ab,430,6064
6064,256720,59874.359375,hsc::i2,744.0552628690573,AB,NaN,1,82.68350787853515,32.89280319213867,NaN,NaN,ab,429,6064
6064,256720,59874.35546875,hsc::i2,1054.7571525689975,AB,NaN,1,184.4448699076868,32.89280319213867,NaN,NaN,ab,429,6064
6064,256720,59883.3828125,hsc::z,543.0149267661172,AB,NaN,1,44.880572432522854,32.092803955078125,NaN,NaN,ab,430,6064
6064,256720,59883.37890625,hsc::z,572.4061824192729,AB,NaN,1,44.18373177557063,32.092803955078125,NaN,NaN,ab,430,6064
6066,230869,57809.4296875,hsc::i2,11047.737138245873,AB,NaN,1,337.8120427173001,32.77840805053711,NaN,NaN,ab,433,6066
6066,230869,57774.5546875,hsc::z,3479.7036486693128,AB,NaN,1,69.37630921588604,31.978408813476562,NaN,NaN,ab,435,6066
6066,230869,57805.34765625,hsc::z,4461.078060719097,AB,NaN,1,124.83031516573439,31.978408813476562,NaN,NaN,ab,435,6066
6066,230869,57834.44140625,hsc::z,3227.004510042949,AB,NaN,1,81.27957861135822,31.978408813476562,NaN,NaN,ab,435,6066
6066,230869,57807.48046875,hsc::r2,6211.367966688749,AB,NaN,1,74.28516980456311,32.53818130493164,NaN,NaN,ab,434,6066
6066,230869,57837.2734375,hsc::r2,1304.1991869757235,AB,NaN,1,129.3082938368852,32.53818130493164,NaN,NaN,ab,434,6066
6066,230869,57785.40234375,hsc::g,6707.685075504669,AB,NaN,1,89.00060008034038,32.53818130493164,NaN,NaN,ab,432,6066
6066,230869,57819.45703125,hsc::Y,1918.9194924382023,AB,NaN,1,64.45982824162859,31.57840919494629,NaN,NaN,ab,431,6066
6066,230869,57783.43359375,hsc::i2,15454.577511581996,AB,NaN,1,124.29252914532405,32.77840805053711,NaN,NaN,ab,433,6066
6089,255122,58779.53515625,hsc::z,2768.3534540763417,AB,NaN,1,93.96438109963583,31.978408813476562,NaN,NaN,ab,438,6089
6089,255122,58787.51953125,hsc::z,2307.6153907498174,AB,NaN,1,99.92489648070533,31.978408813476562,NaN,NaN,ab,438,6089
6089,255122,58755.453125,hsc::r2,1466.9962689227584,AB,NaN,1,71.19182972887103,32.53818130493164,NaN,NaN,ab,437,6089
